LotArea,OverallQual,OverallCond,YearBuilt,TotalBsmtSF,GrLivArea,GarageCars,GarageArea,Neighborhood,HouseStyle,RoofStyle,Exterior,Heating,SaleCondition,SalePrice
,5,8,1972,1710.0,3538,2,343.0,OldTown,1.5Fin,Gable,MetalSd,GasW,Abnorml,306377
9959.0,2,1,2009,2133.0,3238,0,351.0,Edwards,SLvl,Gable,HdBoard,Grav,Normal,221637
13980.0,8,3,1970,1690.0,2600,2,402.0,Edwards,SLvl,Gable,Wd Sdng,Grav,Abnorml,344765
8581.0,4,2,2015,1223.0,2763,0,41.0,CollgCr,1Story,Hip,HdBoard,GasW,Partial,275335
18805.0,1,7,2000,874.0,1213,0,354.0,Somerst,1Story,Flat,HdBoard,GasA,Normal,126662
11965.0,7,7,1964,2203.0,2585,2,681.0,OldTown,2Story,Hip,VinylSd,GasW,Normal,322141
13760.0,2,4,2007,2804.0,1951,2,818.0,Somerst,1Story,Hip,Wd Sdng,GasA,Partial,137790
16922.0,3,8,1975,897.0,3556,1,258.0,CollgCr,2Story,Gable,HdBoard,GasW,Abnorml,281439
2946.0,9,3,2008,2579.0,3832,0,209.0,CollgCr,SLvl,Gable,HdBoard,GasA,Abnorml,409425
3564.0,9,9,1994,1869.0,1897,0,36.0,Edwards,1Story,Gable,VinylSd,Grav,Normal,277650
9332.0,2,5,2015,,2578,3,21.0,Edwards,1.5Fin,Gable,HdBoard,GasA,Normal,179996
6944.0,3,2,1984,1351.0,2940,0,160.0,OldTown,2Story,Gable,MetalSd,Grav,Partial,211129
18057.0,9,9,2013,171.0,1299,1,741.0,Somerst,2Story,Gable,HdBoard,Grav,Abnorml,277835
,1,1,1976,1428.0,924,0,358.0,CollgCr,2Story,Hip,MetalSd,GasW,Abnorml,71120
12139.0,2,8,1980,1429.0,1528,3,353.0,Edwards,SLvl,Hip,VinylSd,Grav,Partial,153294
3308.0,2,6,1961,761.0,1190,3,432.0,Somerst,2Story,Flat,HdBoard,Grav,Abnorml,142995
18770.0,3,1,1994,1721.0,3625,0,854.0,CollgCr,1Story,Hip,MetalSd,GasW,Abnorml,267086
5258.0,3,4,1981,1898.0,3327,1,437.0,Somerst,2Story,Gable,HdBoard,GasA,Partial,250847
6811.0,2,3,2003,,699,3,829.0,NAmes,1.5Fin,Gable,VinylSd,GasW,Abnorml,149412
8697.0,8,7,2015,,1796,3,546.0,NAmes,SLvl,Flat,VinylSd,GasA,Normal,316577
17775.0,8,7,1981,692.0,1275,3,284.0,Edwards,SLvl,Gable,HdBoard,GasA,Abnorml,264873
13039.0,8,6,1964,2242.0,725,2,833.0,NAmes,1Story,Flat,VinylSd,GasW,Normal,243049
3439.0,2,8,2004,1781.0,970,1,892.0,CollgCr,1.5Fin,Flat,MetalSd,Grav,Abnorml,133573
13634.0,9,7,1990,99.0,2565,1,305.0,Edwards,SLvl,Gable,VinylSd,GasA,Partial,326262
2055.0,7,4,1989,1587.0,2278,2,13.0,Somerst,SLvl,Hip,VinylSd,Grav,Partial,297361
2105.0,5,7,2021,908.0,1128,0,47.0,OldTown,SLvl,Hip,MetalSd,GasA,Normal,125999
5201.0,7,1,1998,1920.0,2557,3,299.0,NAmes,1Story,Hip,HdBoard,GasW,Abnorml,304019
17184.0,8,3,1987,427.0,3610,3,241.0,NAmes,1Story,Flat,VinylSd,GasA,Abnorml,382550
2669.0,9,2,2005,586.0,540,2,583.0,Edwards,SLvl,Hip,HdBoard,Grav,Normal,216539
14663.0,2,7,1983,2967.0,3167,0,896.0,CollgCr,2Story,Flat,MetalSd,Grav,Normal,200981
2966.0,6,9,1950,255.0,2591,1,411.0,NAmes,SLvl,Flat,HdBoard,Grav,Normal,298475
18691.0,9,5,1959,1473.0,2744,0,770.0,Somerst,1.5Fin,Gable,VinylSd,GasW,Partial,323388
13656.0,6,9,1989,720.0,798,1,503.0,CollgCr,1.5Fin,Gable,VinylSd,GasW,Abnorml,201647
17893.0,2,8,1965,2000.0,708,3,885.0,NAmes,SLvl,Hip,VinylSd,Grav,Partial,134583
15089.0,1,1,1995,2451.0,2466,0,710.0,NAmes,SLvl,Gable,MetalSd,GasW,Partial,177710
18493.0,3,2,1973,,958,1,97.0,Somerst,SLvl,Hip,VinylSd,GasW,Normal,121661
5632.0,5,6,1963,,1378,0,815.0,NAmes,1.5Fin,Flat,HdBoard,GasW,Normal,155516
,7,5,1988,406.0,2211,0,125.0,CollgCr,1Story,Gable,Wd Sdng,GasW,Partial,266208
15266.0,3,7,1967,1408.0,2310,0,159.0,OldTown,2Story,Hip,Wd Sdng,GasW,Abnorml,144146
18940.0,9,9,1990,1961.0,1288,2,264.0,OldTown,1Story,Gable,VinylSd,GasW,Normal,286338
2104.0,4,4,2005,2289.0,3807,1,246.0,NAmes,2Story,Gable,MetalSd,GasW,Abnorml,241197
4047.0,2,8,1985,2094.0,3062,1,994.0,Edwards,1.5Fin,Flat,HdBoard,GasW,Normal,190652
18529.0,3,4,1973,114.0,3931,3,184.0,CollgCr,1.5Fin,Gable,HdBoard,GasW,Normal,308558
19257.0,5,3,1978,1016.0,882,1,466.0,OldTown,1.5Fin,Hip,MetalSd,GasA,Abnorml,133637
18682.0,3,2,1971,1731.0,1950,3,301.0,Edwards,1.5Fin,Gable,HdBoard,Grav,Partial,194306
10837.0,5,8,1960,805.0,3915,2,569.0,,1Story,Flat,VinylSd,GasW,Partial,299491
17407.0,4,8,1990,2177.0,1777,3,695.0,Edwards,2Story,Flat,HdBoard,GasA,Partial,228079
8382.0,3,3,1998,1580.0,3095,3,782.0,NAmes,1.5Fin,Flat,Wd Sdng,GasA,Partial,282466
2783.0,6,1,1960,993.0,1006,2,630.0,Edwards,2Story,Hip,MetalSd,GasA,Partial,200365
2370.0,8,6,2001,1996.0,829,2,734.0,NAmes,2Story,Flat,HdBoard,GasA,Abnorml,275392
17908.0,4,5,2016,494.0,3554,2,444.0,Edwards,SLvl,Flat,HdBoard,GasA,Normal,283014
2486.0,9,8,1957,1852.0,3035,0,655.0,Edwards,1Story,Hip,MetalSd,Grav,Normal,305066
16500.0,6,6,1980,81.0,1313,1,882.0,Edwards,1Story,Hip,HdBoard,GasA,Normal,172082
5196.0,5,4,1955,2716.0,3029,0,238.0,CollgCr,1Story,Hip,MetalSd,Grav,Partial,248541
11552.0,3,2,2020,1205.0,3019,3,557.0,OldTown,1Story,Hip,VinylSd,GasA,Partial,262417
4261.0,5,8,1962,1455.0,2442,2,228.0,Edwards,2Story,Hip,MetalSd,Grav,Normal,302057
12813.0,5,5,1955,1197.0,1519,2,326.0,NAmes,1.5Fin,Gable,HdBoard,Grav,Abnorml,184554
,4,8,2016,2856.0,1945,0,290.0,Edwards,1.5Fin,Flat,HdBoard,GasA,Abnorml,164612
10572.0,6,5,1976,2021.0,1522,3,988.0,CollgCr,2Story,Hip,VinylSd,GasW,Partial,250656
17008.0,3,6,1994,2492.0,1685,1,65.0,CollgCr,1.5Fin,Flat,HdBoard,Grav,Normal,161196
15085.0,1,5,1975,2916.0,933,3,312.0,CollgCr,SLvl,Gable,Wd Sdng,GasW,Normal,99606
18622.0,7,3,1953,1311.0,2082,2,879.0,Edwards,2Story,Gable,Wd Sdng,GasW,Normal,273234
8843.0,7,8,1986,560.0,2327,3,289.0,Edwards,2Story,Hip,HdBoard,GasA,Partial,278673
3105.0,4,3,1970,1285.0,515,0,,Edwards,SLvl,Flat,HdBoard,GasW,Normal,96817
19770.0,9,4,1977,1779.0,3530,3,798.0,OldTown,SLvl,Flat,HdBoard,Grav,Partial,379283
,2,6,1981,2104.0,1119,0,523.0,Edwards,1.5Fin,Gable,MetalSd,GasA,Normal,116806
11719.0,1,2,2002,2053.0,1188,3,960.0,,1Story,Gable,HdBoard,GasW,Partial,139233
4691.0,3,7,1982,1598.0,2612,3,174.0,,1Story,Gable,MetalSd,GasW,Partial,234557
13864.0,7,5,1975,944.0,1074,0,220.0,Edwards,SLvl,Hip,HdBoard,GasA,Normal,194017
3996.0,9,5,1966,578.0,1319,0,64.0,OldTown,1.5Fin,Hip,HdBoard,GasA,Abnorml,250423
3425.0,2,5,2005,914.0,2620,1,640.0,NAmes,1Story,Gable,HdBoard,GasA,Abnorml,176894
18378.0,6,2,1979,1718.0,2751,1,846.0,CollgCr,SLvl,Flat,VinylSd,GasW,Abnorml,238767
8849.0,3,9,1954,161.0,2801,3,761.0,Edwards,1.5Fin,Hip,MetalSd,GasA,Abnorml,238242
5247.0,5,3,1955,1640.0,3160,2,706.0,Edwards,1.5Fin,Flat,VinylSd,GasA,Partial,297756
3490.0,9,7,2011,774.0,2052,2,269.0,NAmes,1.5Fin,Gable,HdBoard,GasA,Abnorml,331647
19608.0,3,5,1959,56.0,2742,1,181.0,OldTown,1Story,Hip,VinylSd,Grav,Partial,213535
16310.0,1,5,2019,2575.0,2798,1,905.0,Somerst,2Story,Gable,VinylSd,Grav,Partial,162837
19216.0,5,4,1959,1189.0,3097,3,834.0,NAmes,SLvl,Hip,Wd Sdng,GasA,Abnorml,311058
17401.0,1,6,1993,545.0,3856,0,339.0,OldTown,SLvl,Flat,VinylSd,Grav,Normal,216280
14884.0,8,7,2005,2093.0,2066,0,895.0,,2Story,Gable,MetalSd,GasW,Abnorml,242475
6795.0,7,7,1953,2980.0,1454,0,305.0,Edwards,1Story,Flat,HdBoard,GasA,Partial,176707
3646.0,2,8,1962,810.0,2857,2,886.0,Edwards,1Story,Flat,HdBoard,GasW,Abnorml,202082
18142.0,9,5,1968,46.0,1704,2,895.0,CollgCr,SLvl,Flat,Wd Sdng,GasA,Partial,325691
16306.0,5,7,2019,1413.0,2317,2,611.0,Edwards,2Story,Hip,Wd Sdng,GasW,Normal,256962
18824.0,7,4,2011,2299.0,1152,2,858.0,Edwards,2Story,Flat,MetalSd,Grav,Normal,257283
7956.0,4,9,1958,,3816,0,752.0,OldTown,2Story,Flat,MetalSd,GasA,Normal,270115
15928.0,1,5,1995,2415.0,2988,3,115.0,Edwards,2Story,Hip,HdBoard,GasA,Partial,213635
11721.0,8,3,2005,1402.0,774,3,675.0,Edwards,1.5Fin,Gable,HdBoard,Grav,Normal,189815
13157.0,1,5,1989,1412.0,1747,2,750.0,Edwards,1.5Fin,Flat,VinylSd,GasW,Normal,99075
4367.0,3,9,2016,2629.0,1890,2,10.0,Somerst,SLvl,Hip,MetalSd,GasA,Abnorml,193710
8696.0,6,8,2011,,1038,0,898.0,Somerst,2Story,Gable,Wd Sdng,Grav,Abnorml,175728
7190.0,8,1,1995,1740.0,1773,0,983.0,CollgCr,1.5Fin,Hip,HdBoard,Grav,Partial,203303
6663.0,8,5,1955,347.0,3290,3,166.0,NAmes,2Story,Hip,HdBoard,Grav,Abnorml,372140
9062.0,2,6,1978,844.0,512,1,9.0,OldTown,1Story,Hip,VinylSd,Grav,Partial,100709
,9,2,1968,2665.0,3879,3,985.0,CollgCr,SLvl,Gable,Wd Sdng,GasW,Normal,425235
13880.0,4,6,1964,496.0,1109,3,562.0,OldTown,1.5Fin,Gable,HdBoard,GasA,Abnorml,169799
18246.0,4,9,2006,695.0,2739,3,799.0,NAmes,1.5Fin,Flat,MetalSd,GasA,Abnorml,212150
5262.0,2,4,1987,1873.0,1197,0,947.0,NAmes,1Story,Flat,MetalSd,Grav,Abnorml,107942
15320.0,1,3,1970,1978.0,2566,2,327.0,,SLvl,Flat,MetalSd,Grav,Partial,160501
9036.0,7,9,2000,2558.0,2886,0,46.0,,2Story,Flat,VinylSd,Grav,Normal,294522
6677.0,3,2,1988,2499.0,3318,2,524.0,Somerst,1.5Fin,Flat,VinylSd,GasA,Partial,269864
9972.0,4,9,1969,542.0,1078,1,,Somerst,1.5Fin,Gable,MetalSd,GasA,Partial,167315
17329.0,9,2,1951,,2573,1,,Edwards,1.5Fin,Hip,Wd Sdng,GasA,Abnorml,331271
6264.0,6,3,1981,2517.0,3577,1,820.0,Edwards,2Story,Flat,HdBoard,Grav,Partial,306927
5133.0,1,7,1953,2900.0,3712,2,820.0,CollgCr,1.5Fin,Hip,HdBoard,GasW,Normal,247317
13612.0,9,2,1956,2351.0,2273,3,398.0,Edwards,1Story,Hip,HdBoard,GasA,Partial,318361
19849.0,9,1,1952,297.0,1550,2,436.0,OldTown,SLvl,Flat,MetalSd,GasW,Abnorml,313911
,5,9,1974,1369.0,2652,1,980.0,CollgCr,1.5Fin,Hip,MetalSd,GasA,Abnorml,233951
11735.0,8,6,1958,285.0,3331,3,120.0,CollgCr,SLvl,Hip,MetalSd,Grav,Normal,407785
,7,9,1975,125.0,3850,1,809.0,NAmes,1Story,Hip,VinylSd,Grav,Partial,342519
11763.0,8,3,2013,50.0,2850,2,796.0,NAmes,SLvl,Hip,VinylSd,GasA,Partial,342392
9727.0,9,3,1967,1442.0,1535,3,,CollgCr,1Story,Hip,MetalSd,Grav,Partial,304265
9764.0,2,3,1951,1725.0,2191,2,46.0,Somerst,SLvl,Hip,MetalSd,Grav,Partial,143528
15003.0,5,2,1950,470.0,3648,2,730.0,NAmes,2Story,Hip,Wd Sdng,GasA,Partial,323127
2818.0,8,6,1997,1399.0,3589,2,797.0,Edwards,2Story,Hip,HdBoard,GasW,Partial,354066
16439.0,3,3,2012,2717.0,3189,3,634.0,CollgCr,SLvl,Hip,VinylSd,GasW,Normal,262046
17077.0,6,5,1985,1503.0,673,1,525.0,OldTown,1.5Fin,Hip,HdBoard,Grav,Normal,169594
6521.0,6,5,2012,1329.0,1924,1,,CollgCr,SLvl,Gable,MetalSd,Grav,Partial,210614
3124.0,7,3,1975,437.0,3658,3,764.0,OldTown,1Story,Gable,MetalSd,GasW,Partial,355810
7660.0,3,3,1955,2898.0,3914,0,504.0,,SLvl,Gable,Wd Sdng,GasA,Partial,280819
7641.0,8,1,1975,2389.0,948,3,78.0,Somerst,1Story,Hip,Wd Sdng,GasA,Abnorml,226061
19513.0,8,6,1992,748.0,2601,0,749.0,OldTown,2Story,Flat,VinylSd,GasW,Abnorml,301869
3702.0,9,3,1950,523.0,1950,2,366.0,Somerst,1.5Fin,Flat,VinylSd,Grav,Partial,299929
13139.0,8,1,1958,654.0,577,1,314.0,OldTown,1.5Fin,Gable,HdBoard,GasA,Abnorml,223840
17702.0,3,9,1976,505.0,2239,2,109.0,Somerst,1Story,Hip,HdBoard,GasW,Partial,216071
8523.0,6,1,2020,398.0,2986,0,873.0,OldTown,1.5Fin,Flat,VinylSd,GasW,Partial,255406
14397.0,9,5,1952,2953.0,1281,3,575.0,CollgCr,SLvl,Flat,MetalSd,Grav,Partial,302745
,1,5,2010,2108.0,671,2,555.0,CollgCr,1.5Fin,Hip,VinylSd,GasW,Partial,72159
4401.0,3,2,1951,1938.0,3097,3,781.0,NAmes,SLvl,Hip,HdBoard,GasW,Partial,294062
11481.0,2,1,1980,1204.0,2908,3,408.0,CollgCr,1Story,Gable,VinylSd,Grav,Partial,232807
12067.0,8,6,2014,2360.0,2783,0,90.0,Edwards,SLvl,Hip,HdBoard,GasA,Abnorml,292382
15376.0,6,7,1967,264.0,932,3,238.0,NAmes,2Story,Gable,HdBoard,GasW,Normal,203199
15824.0,8,9,1955,1052.0,1539,0,299.0,CollgCr,SLvl,Hip,HdBoard,Grav,Partial,229838
15444.0,2,8,1991,711.0,3285,3,316.0,CollgCr,1.5Fin,Hip,Wd Sdng,Grav,Abnorml,243382
14879.0,6,3,2017,912.0,1349,3,769.0,Edwards,2Story,Flat,MetalSd,GasA,Abnorml,246814
18112.0,7,9,1953,1614.0,2019,3,242.0,Somerst,1.5Fin,Hip,HdBoard,GasW,Partial,276017
2539.0,8,1,1953,1679.0,2109,1,976.0,CollgCr,2Story,Gable,MetalSd,GasW,Abnorml,263661
12974.0,9,6,2014,1734.0,1734,3,78.0,OldTown,1.5Fin,Hip,MetalSd,GasW,Partial,333170
15846.0,5,2,1990,2386.0,2359,2,474.0,Somerst,1.5Fin,Gable,VinylSd,GasW,Abnorml,275167
7615.0,3,9,1992,1445.0,1850,1,329.0,OldTown,1.5Fin,Flat,Wd Sdng,GasW,Abnorml,151911
18016.0,2,9,2004,2136.0,3174,0,509.0,Somerst,1.5Fin,Flat,Wd Sdng,GasA,Partial,192861
4956.0,8,8,1968,331.0,2794,3,938.0,OldTown,SLvl,Gable,MetalSd,GasW,Normal,369570
10077.0,1,7,1970,151.0,1048,0,749.0,CollgCr,SLvl,Gable,MetalSd,Grav,Partial,81581
5722.0,6,6,2007,,1464,2,776.0,OldTown,1.5Fin,Flat,VinylSd,GasW,Normal,255173
14059.0,2,2,1979,2173.0,666,2,700.0,CollgCr,1Story,Hip,VinylSd,GasA,Abnorml,117269
7087.0,3,4,1956,420.0,2900,2,706.0,Edwards,1.5Fin,Hip,HdBoard,GasA,Normal,244693
12338.0,8,7,2018,1708.0,3250,2,919.0,OldTown,1Story,Hip,Wd Sdng,GasW,Partial,345255
4170.0,1,6,2013,252.0,3670,3,960.0,NAmes,1.5Fin,Hip,Wd Sdng,GasW,Partial,228962
5391.0,6,9,1951,998.0,2147,0,165.0,,2Story,Hip,MetalSd,Grav,Abnorml,203217
8942.0,3,5,2016,1834.0,3689,0,709.0,OldTown,SLvl,Gable,HdBoard,Grav,Normal,243858
15806.0,6,6,1958,1731.0,2092,0,900.0,CollgCr,2Story,Gable,MetalSd,GasW,Partial,252773
16792.0,3,6,1972,292.0,852,1,67.0,Somerst,2Story,Hip,MetalSd,GasA,Abnorml,96644
14809.0,8,8,1963,1240.0,3121,1,706.0,Edwards,SLvl,Flat,HdBoard,Grav,Normal,328580
16855.0,5,8,2003,168.0,2024,3,236.0,OldTown,SLvl,Flat,Wd Sdng,GasW,Abnorml,213006
11108.0,4,6,1994,2781.0,1562,1,669.0,Edwards,1Story,Hip,MetalSd,GasA,Partial,200786
8458.0,9,8,1965,2063.0,3901,2,227.0,CollgCr,1Story,Hip,MetalSd,GasA,Abnorml,388861
4756.0,5,7,2021,36.0,2870,3,470.0,NAmes,2Story,Gable,VinylSd,Grav,Abnorml,333866
8853.0,4,1,2006,1444.0,3505,3,61.0,CollgCr,1Story,Flat,Wd Sdng,GasA,Partial,309484
9709.0,8,5,1957,1926.0,2021,3,134.0,CollgCr,2Story,Hip,MetalSd,GasW,Partial,336917
14847.0,8,5,1974,295.0,2576,0,946.0,OldTown,1.5Fin,Gable,HdBoard,GasW,Abnorml,254079
19352.0,8,9,1990,2482.0,1238,1,159.0,Edwards,1.5Fin,Gable,MetalSd,GasW,Normal,187353
9297.0,4,7,2011,2367.0,1042,2,618.0,Somerst,1.5Fin,Hip,VinylSd,GasW,Normal,154414
18256.0,1,7,1967,2581.0,1839,3,841.0,Edwards,SLvl,Hip,Wd Sdng,GasA,Partial,157776
5203.0,2,2,1999,2621.0,2074,2,754.0,Somerst,1.5Fin,Gable,Wd Sdng,GasA,Abnorml,186201
8499.0,4,8,1990,922.0,1067,3,754.0,NAmes,1Story,Gable,VinylSd,GasW,Partial,209153
7173.0,2,3,1983,1820.0,3416,2,100.0,Edwards,2Story,Gable,VinylSd,GasA,Normal,234616
19273.0,3,9,1961,980.0,3245,0,224.0,Somerst,1Story,Hip,HdBoard,GasW,Partial,213744
13650.0,9,6,1991,2442.0,2440,2,281.0,Edwards,2Story,Gable,VinylSd,GasW,Abnorml,327451
11173.0,9,9,2004,2324.0,2746,1,554.0,CollgCr,1.5Fin,Gable,MetalSd,Grav,Partial,339620
9382.0,9,9,2008,648.0,1182,2,364.0,NAmes,SLvl,Flat,Wd Sdng,GasW,Normal,244253
,7,7,2000,282.0,2260,3,317.0,Edwards,2Story,Hip,Wd Sdng,GasA,Abnorml,262072
10234.0,4,8,2002,1662.0,2729,3,414.0,CollgCr,1Story,Gable,MetalSd,GasA,Normal,267959
15897.0,1,2,1958,998.0,2677,0,477.0,CollgCr,2Story,Hip,MetalSd,GasA,Abnorml,126820
17197.0,3,5,1952,85.0,2177,0,22.0,NAmes,1.5Fin,Flat,MetalSd,GasW,Normal,191697
11969.0,8,3,1957,206.0,2678,3,575.0,Edwards,SLvl,Gable,HdBoard,Grav,Normal,294722
,4,1,2008,2610.0,3201,3,988.0,OldTown,1Story,Hip,HdBoard,Grav,Abnorml,269345
18733.0,2,6,1979,2524.0,1528,2,839.0,OldTown,1Story,Flat,MetalSd,GasW,Partial,119355
11972.0,8,9,2016,1766.0,3396,3,182.0,OldTown,2Story,Hip,Wd Sdng,Grav,Abnorml,361336
2583.0,7,2,2004,2639.0,2714,0,655.0,CollgCr,1.5Fin,Flat,Wd Sdng,GasW,Normal,258106
14719.0,9,9,1983,130.0,884,0,631.0,Edwards,2Story,Hip,MetalSd,GasW,Abnorml,246705
5377.0,2,8,1992,2447.0,2078,1,776.0,Somerst,1Story,Gable,Wd Sdng,GasA,Abnorml,215082
16855.0,5,9,1977,135.0,3663,1,771.0,Edwards,2Story,Hip,VinylSd,GasA,Partial,273632
5401.0,6,5,1986,2217.0,1241,3,978.0,NAmes,2Story,Flat,HdBoard,Grav,Normal,213188
,2,2,1979,1186.0,2275,2,550.0,Somerst,1.5Fin,Gable,MetalSd,GasW,Abnorml,180856
17738.0,2,6,2020,198.0,2734,3,299.0,NAmes,2Story,Flat,VinylSd,GasW,Partial,200509
8772.0,4,7,2011,738.0,2113,0,296.0,Edwards,SLvl,Hip,HdBoard,Grav,Partial,196824
12131.0,8,3,1978,2812.0,1057,0,268.0,NAmes,1.5Fin,Hip,MetalSd,GasW,Normal,185136
2788.0,5,6,1951,1517.0,2042,0,587.0,CollgCr,2Story,Gable,VinylSd,GasW,Normal,214299
18184.0,9,6,2006,102.0,2205,3,968.0,OldTown,1.5Fin,Hip,HdBoard,GasW,Partial,337032
4889.0,4,8,2006,,614,3,907.0,Edwards,1Story,Flat,Wd Sdng,GasA,Normal,170796
11569.0,3,1,1991,5.0,3834,1,279.0,Somerst,1.5Fin,Gable,HdBoard,GasW,Normal,266470
12141.0,8,4,1998,710.0,2466,0,47.0,Somerst,1.5Fin,Flat,HdBoard,Grav,Normal,297954
13934.0,1,1,2006,11.0,3566,1,204.0,NAmes,SLvl,Gable,MetalSd,GasW,Partial,223928
11769.0,9,8,2020,2150.0,1867,0,610.0,OldTown,SLvl,Gable,HdBoard,GasW,Abnorml,269740
9612.0,4,2,1967,2746.0,1357,1,799.0,Edwards,2Story,Gable,MetalSd,Grav,Abnorml,174015
18205.0,9,8,2019,1856.0,3521,3,421.0,CollgCr,SLvl,Hip,Wd Sdng,GasA,Normal,429537
15934.0,8,3,1976,1713.0,738,2,973.0,NAmes,2Story,Hip,MetalSd,Grav,Partial,191169
12095.0,3,8,2003,426.0,2310,2,961.0,Edwards,1Story,Gable,HdBoard,Grav,Normal,164916
6240.0,3,6,1973,170.0,2856,0,949.0,Edwards,SLvl,Gable,MetalSd,GasW,Abnorml,228766
12748.0,9,1,1983,1712.0,2381,3,788.0,OldTown,1.5Fin,Hip,Wd Sdng,Grav,Partial,362039
7298.0,3,7,1971,88.0,2563,0,670.0,Somerst,1Story,Hip,MetalSd,GasA,Abnorml,216742
3861.0,4,7,2012,2763.0,561,1,319.0,OldTown,2Story,Flat,VinylSd,Grav,Abnorml,120884
16142.0,9,6,1985,854.0,1205,3,947.0,NAmes,1.5Fin,Flat,HdBoard,GasW,Abnorml,320324
9320.0,4,1,2010,1457.0,3892,1,674.0,NAmes,SLvl,Gable,VinylSd,GasW,Partial,347466
13367.0,3,5,1991,2647.0,3939,1,143.0,OldTown,1Story,Gable,VinylSd,Grav,Partial,295011
19482.0,7,1,1982,2473.0,791,0,679.0,Edwards,2Story,Flat,HdBoard,GasA,Abnorml,191184
7247.0,6,1,1958,177.0,3734,1,89.0,Somerst,2Story,Gable,MetalSd,Grav,Partial,336389
3734.0,1,6,1974,2610.0,1246,0,549.0,NAmes,SLvl,Flat,Wd Sdng,GasW,Normal,85670
6663.0,8,8,1962,417.0,3339,1,,OldTown,SLvl,Flat,VinylSd,Grav,Partial,348381
7909.0,1,1,1996,553.0,740,0,770.0,NAmes,1Story,Flat,Wd Sdng,GasA,Partial,65974
14818.0,4,2,1994,241.0,1848,1,164.0,Somerst,1.5Fin,Hip,MetalSd,GasA,Abnorml,232851
19064.0,6,5,1954,1379.0,3946,1,611.0,CollgCr,1Story,Gable,MetalSd,Grav,Normal,317086
10163.0,6,8,1980,1596.0,1424,1,997.0,CollgCr,2Story,Flat,VinylSd,Grav,Normal,201750
15358.0,7,4,1980,1461.0,1652,0,769.0,Edwards,1.5Fin,Hip,Wd Sdng,GasA,Partial,222659
8668.0,5,5,2020,1465.0,1452,3,981.0,Edwards,1.5Fin,Hip,MetalSd,Grav,Normal,230142
15016.0,5,5,1990,2004.0,3694,2,258.0,CollgCr,1Story,Gable,HdBoard,GasW,Partial,319616
10001.0,4,3,1995,2455.0,2172,2,615.0,Somerst,2Story,Flat,VinylSd,GasW,Abnorml,192860
11921.0,6,6,2001,1946.0,1987,0,686.0,OldTown,1Story,Gable,MetalSd,Grav,Normal,220826
4191.0,7,5,1954,1300.0,3074,0,617.0,OldTown,1Story,Flat,VinylSd,GasW,Normal,291598
10859.0,1,2,1961,1070.0,2365,2,110.0,Somerst,2Story,Flat,VinylSd,GasW,Normal,168078
10872.0,9,4,1970,821.0,3800,3,857.0,OldTown,1.5Fin,Hip,HdBoard,GasW,Normal,431800
6922.0,8,4,1958,2577.0,3715,3,538.0,Edwards,SLvl,Flat,MetalSd,Grav,Normal,414667
6392.0,7,7,1966,1919.0,1241,2,958.0,OldTown,1.5Fin,Hip,HdBoard,GasW,Abnorml,215256
15541.0,9,7,1973,2547.0,675,1,549.0,OldTown,1Story,Flat,VinylSd,GasW,Partial,267323
17015.0,3,9,1976,1788.0,3351,1,683.0,Edwards,1.5Fin,Gable,MetalSd,GasA,Partial,212614
5227.0,4,2,1957,191.0,3305,0,7.0,NAmes,SLvl,Flat,Wd Sdng,GasW,Abnorml,231031
,7,6,1993,2096.0,1576,2,22.0,CollgCr,2Story,Hip,VinylSd,GasW,Abnorml,244360
18713.0,6,2,2011,2141.0,834,2,645.0,OldTown,1.5Fin,Hip,MetalSd,Grav,Abnorml,205778
4486.0,2,9,1978,930.0,1398,0,408.0,CollgCr,SLvl,Hip,HdBoard,GasW,Partial,75316
3155.0,2,2,1973,1772.0,1158,3,570.0,CollgCr,2Story,Hip,VinylSd,Grav,Abnorml,187210
12082.0,7,6,1983,2214.0,2076,3,440.0,Somerst,SLvl,Hip,MetalSd,GasA,Normal,252864
6477.0,9,8,2009,2301.0,2840,2,57.0,Somerst,SLvl,Hip,HdBoard,GasW,Partial,382998
9086.0,9,6,1980,56.0,3811,1,767.0,Somerst,SLvl,Gable,Wd Sdng,GasA,Abnorml,377264
4317.0,7,3,1953,2053.0,942,2,911.0,NAmes,1.5Fin,Flat,HdBoard,GasA,Normal,218990
5621.0,8,5,1958,1997.0,2230,2,793.0,NAmes,1Story,Gable,VinylSd,GasW,Partial,257075
6491.0,3,4,2003,237.0,1659,1,334.0,CollgCr,SLvl,Gable,HdBoard,GasA,Normal,172805
17916.0,1,1,1950,732.0,3147,2,686.0,CollgCr,2Story,Gable,MetalSd,GasW,Abnorml,204264
17248.0,7,5,2010,2637.0,1265,3,95.0,,2Story,Flat,VinylSd,GasA,Abnorml,271712
4511.0,8,5,1980,2067.0,2224,3,423.0,CollgCr,2Story,Gable,VinylSd,Grav,Normal,288376
11546.0,2,7,1994,2824.0,1302,1,146.0,Edwards,1.5Fin,Hip,MetalSd,Grav,Abnorml,148697
17612.0,9,7,2009,1227.0,1411,3,461.0,,1Story,Flat,HdBoard,Grav,Normal,261225
9848.0,4,2,1991,141.0,570,1,628.0,Somerst,1.5Fin,Gable,MetalSd,Grav,Abnorml,128555
16274.0,9,4,1976,2423.0,2268,1,751.0,CollgCr,SLvl,Gable,MetalSd,GasA,Partial,279211
